1H,1,2013/06/07 00:55:00,1,28.9,128,2,0.50,128,3,0.014,128,4,1.3,128,5,8.8,128,6,10.1,128,7,1.4,128,8,26.27,128,9,26.97,128,10,69.02,128,11,703.98,128,12,50.,128,13,33.,128,18,0.0,128,28,0.75,128,29,231.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:00:00,1,29.2,128,2,0.48,128,3,0.013,128,4,2.8,128,5,7.4,128,6,10.2,128,7,1.4,128,8,26.56,128,9,26.92,128,10,68.67,128,11,703.81,128,12,51.,128,13,33.,128,18,0.0,128,28,1.04,128,29,248.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:05:00,1,29.5,128,2,0.44,128,3,0.012,128,4,1.6,128,5,7.3,128,6,8.9,128,7,1.3,128,8,26.84,128,9,26.94,128,10,68.65,128,11,703.81,128,12,51.,128,13,35.,128,18,0.0,128,28,0.79,128,29,244.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:10:00,1,29.7,128,2,0.44,128,3,0.011,128,4,2.8,128,5,7.2,128,6,10.0,128,7,1.3,128,8,27.07,128,9,26.93,128,10,68.56,128,11,703.80,128,12,51.,128,13,37.,128,18,0.0,128,28,0.85,128,29,241.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:15:00,1,30.0,128,2,0.44,128,3,0.010,128,4,3.5,128,5,5.5,128,6,9.0,128,7,1.4,128,8,27.25,128,9,26.92,128,10,68.39,128,11,703.74,128,12,50.,128,13,37.,128,18,0.0,128,28,0.80,128,29,231.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:20:00,1,30.1,128,2,0.44,128,3,0.010,128,4,2.7,128,5,5.9,128,6,8.6,128,7,1.5,128,8,26.94,128,9,26.98,128,10,67.86,128,11,703.66,128,12,50.,128,13,37.,128,18,0.0,128,28,0.84,128,29,222.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:25:00,1,30.0,128,2,0.44,128,3,0.010,128,4,1.5,128,5,8.1,128,6,9.6,128,7,1.4,128,8,26.24,128,9,27.12,128,10,67.45,128,11,703.68,128,12,52.,128,13,37.,128,18,0.0,128,28,0.73,128,29,228.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:30:00,1,30.0,128,2,0.45,128,3,0.011,128,4,2.8,128,5,7.3,128,6,10.1,128,7,1.3,128,8,26.66,128,9,27.16,128,10,66.99,128,11,703.76,128,12,56.,128,13,37.,128,18,0.0,128,28,0.70,128,29,234.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:35:00,1,30.2,128,2,0.48,128,3,0.012,128,4,6.2,128,5,5.8,128,6,11.9,128,7,1.3,128,8,27.51,128,9,27.14,128,10,67.15,128,11,703.88,128,12,56.,128,13,37.,128,18,0.0,128,28,0.69,128,29,212.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:40:00,1,30.5,128,2,0.49,128,3,0.013,128,4,2.3,128,5,6.5,128,6,8.8,128,7,1.3,128,8,28.17,128,9,27.03,128,10,67.49,128,11,703.87,128,12,55.,128,13,37.,128,18,0.0,128,28,0.81,128,29,212.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:45:00,1,31.0,128,2,0.49,128,3,0.012,128,4,3.7,128,5,5.8,128,6,9.6,128,7,1.3,128,8,28.45,128,9,26.98,128,10,67.71,128,11,703.81,128,12,47.,128,13,37.,128,18,0.0,128,28,0.84,128,29,221.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:50:00,1,31.1,128,2,0.48,128,3,0.011,128,4,5.3,128,5,5.1,128,6,10.4,128,7,1.3,128,8,27.71,128,9,27.00,128,10,67.31,128,11,703.77,128,12,48.,128,13,37.,128,18,0.0,128,28,0.87,128,29,246.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 01:55:00,1,30.9,128,2,0.47,128,3,0.010,128,4,5.3,128,5,5.6,128,6,10.9,128,7,1.3,128,8,26.75,128,9,27.06,128,10,66.89,128,11,703.82,128,12,49.,128,13,37.,128,18,0.0,128,28,0.83,128,29,246.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:00:00,1,30.8,128,2,0.49,128,3,0.012,128,4,3.6,128,5,6.9,128,6,10.6,128,7,1.2,128,8,26.21,128,9,27.09,128,10,66.68,128,11,703.77,128,12,50.,128,13,37.,128,18,0.0,128,28,0.62,128,29,237.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:05:00,1,30.6,128,2,0.51,128,3,0.015,128,4,1.1,128,5,8.6,128,6,9.7,128,7,1.2,128,8,25.84,128,9,27.21,128,10,66.44,128,11,703.83,128,12,50.,128,13,27.,128,18,0.0,128,28,0.94,128,29,214.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:10:00,1,30.3,128,2,0.45,128,3,0.017,128,4,0.8,128,5,7.5,128,6,8.4,128,7,1.2,128,8,25.41,128,9,27.26,128,10,65.99,128,11,703.87,128,12,50.,128,13,26.,128,18,0.0,128,28,0.85,128,29,229.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:15:00,1,29.9,128,2,0.44,128,3,0.019,128,4,4.1,128,5,7.4,128,6,11.5,128,7,1.2,128,8,25.11,128,9,27.30,128,10,65.99,128,11,703.86,128,12,50.,128,13,26.,128,18,0.0,128,28,0.76,128,29,240.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:20:00,1,29.5,128,2,0.43,128,3,0.020,128,4,5.8,128,5,8.8,128,6,14.6,128,7,1.3,128,8,24.82,128,9,27.27,128,10,65.66,128,11,703.78,128,12,49.,128,13,26.,128,18,0.0,128,28,0.79,128,29,243.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:25:00,1,29.2,128,2,0.41,128,3,0.021,128,4,3.7,128,5,10.9,128,6,14.5,128,7,1.4,128,8,24.57,128,9,27.26,128,10,65.62,128,11,703.82,128,12,50.,128,13,26.,128,18,0.0,128,28,0.66,128,29,224.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:30:00,1,28.9,128,2,0.40,128,3,0.021,128,4,3.3,128,5,12.4,128,6,15.7,128,7,1.3,128,8,24.40,128,9,27.25,128,10,65.54,128,11,703.70,128,12,50.,128,13,26.,128,18,0.0,128,28,0.54,128,29,253.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:35:00,1,28.7,128,2,0.36,128,3,0.021,128,4,1.1,128,5,13.1,128,6,14.2,128,7,1.3,128,8,24.28,128,9,27.21,128,10,65.25,128,11,703.71,128,12,50.,128,13,26.,128,18,0.0,128,28,1.13,128,29,246.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:40:00,1,28.4,128,2,0.34,128,3,0.021,128,4,2.8,128,5,11.4,128,6,14.2,128,7,1.3,128,8,24.10,128,9,27.10,128,10,65.54,128,11,703.65,128,12,50.,128,13,26.,128,18,-0.1,128,28,0.94,128,29,247.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:45:00,1,28.3,128,2,0.34,128,3,0.021,128,4,3.1,128,5,9.0,128,6,12.1,128,7,1.3,128,8,24.08,128,9,27.05,128,10,65.44,128,11,703.66,128,12,51.,128,13,26.,128,18,0.0,128,28,1.26,128,29,259.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:50:00,1,28.1,128,2,0.33,128,3,0.022,67,4,3.8,128,5,9.1,128,6,12.9,128,7,1.2,128,8,23.97,128,9,26.99,128,10,65.70,128,11,703.59,128,12,50.,128,13,26.,128,18,0.0,128,28,0.66,128,29,268.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 02:55:00,1,27.9,128,2,0.33,128,3,0.118,67,4,4.4,128,5,8.2,128,6,12.7,128,7,1.2,128,8,23.81,128,9,26.87,128,10,66.08,128,11,703.54,128,12,51.,128,13,26.,128,18,0.0,128,28,0.76,128,29,271.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:00:00,1,27.7,128,2,0.33,128,3,0.155,67,4,2.0,128,5,9.9,128,6,11.9,128,7,1.2,128,8,23.69,128,9,26.70,128,10,66.47,128,11,703.44,128,12,50.,128,13,26.,128,18,0.0,128,28,1.08,128,29,273.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:05:00,1,27.7,128,2,0.34,128,3,0.064,66,4,1.5,128,5,8.7,128,6,10.2,128,7,1.3,128,8,23.66,128,9,26.54,128,10,66.95,128,11,703.41,128,12,51.,128,13,26.,128,18,0.0,128,28,1.11,128,29,267.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:10:00,1,27.7,128,2,0.35,128,3,-0.002,66,4,1.6,128,5,9.3,128,6,10.9,128,7,1.3,128,8,23.61,128,9,26.37,128,10,67.43,128,11,703.32,128,12,50.,128,13,27.,128,18,0.0,128,28,1.04,128,29,277.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:15:00,1,27.6,128,2,0.34,128,3,0.005,65,4,2.5,128,5,9.1,128,6,11.6,128,7,1.3,128,8,23.52,128,9,26.23,128,10,68.12,128,11,703.33,128,12,50.,128,13,27.,128,18,0.0,128,28,1.12,128,29,272.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:20:00,1,27.5,128,2,0.33,128,3,0.015,128,4,3.3,128,5,9.2,128,6,12.5,128,7,1.2,128,8,23.41,128,9,26.02,128,10,68.48,128,11,703.29,128,12,50.,128,13,27.,128,18,0.0,128,28,1.18,128,29,273.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:25:00,1,27.4,128,2,0.29,128,3,0.018,128,4,3.3,128,5,7.2,128,6,10.6,128,7,1.1,128,8,23.36,128,9,25.87,128,10,68.13,128,11,703.26,128,12,50.,128,13,27.,128,18,-0.1,128,28,1.62,128,29,265.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:30:00,1,27.3,128,2,0.27,128,3,0.019,128,4,1.8,128,5,5.4,128,6,7.2,128,7,1.2,128,8,23.28,128,9,25.84,128,10,68.20,128,11,703.30,128,12,50.,128,13,27.,128,18,0.0,128,28,1.58,128,29,269.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:35:00,1,27.2,128,2,0.26,128,3,0.019,128,4,1.5,128,5,5.9,128,6,7.4,128,7,1.4,128,8,23.24,128,9,25.81,128,10,68.40,128,11,703.34,128,12,50.,128,13,27.,128,18,0.0,128,28,1.04,128,29,247.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:40:00,1,27.0,128,2,0.27,128,3,0.018,128,4,2.9,128,5,6.5,128,6,9.4,128,7,1.4,128,8,23.24,128,9,26.23,128,10,67.56,128,11,703.25,128,12,51.,128,13,27.,128,18,-0.1,128,28,1.28,128,29,251.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:45:00,1,26.9,128,2,0.27,128,3,0.018,128,4,2.5,128,5,7.3,128,6,9.8,128,7,1.4,128,8,23.17,128,9,26.29,128,10,66.96,128,11,703.36,128,12,50.,128,13,27.,128,18,0.0,128,28,1.52,128,29,256.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:50:00,1,26.8,128,2,0.27,128,3,0.018,128,4,3.1,128,5,7.0,128,6,10.2,128,7,1.5,128,8,23.16,128,9,26.33,128,10,66.84,128,11,703.31,128,12,50.,128,13,27.,128,18,-0.1,128,28,0.99,128,29,251.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 03:55:00,1,26.7,128,2,0.27,128,3,0.017,128,4,3.9,128,5,7.2,128,6,11.1,128,7,1.3,128,8,23.17,128,9,26.40,128,10,66.75,128,11,703.35,128,12,51.,128,13,27.,128,18,0.0,128,28,1.12,128,29,280.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:00:00,1,26.7,128,2,0.27,128,3,0.016,128,4,3.2,128,5,7.1,128,6,10.3,128,7,1.2,128,8,23.24,128,9,26.30,128,10,67.10,128,11,703.32,128,12,51.,128,13,27.,128,18,0.0,128,28,1.00,128,29,278.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:05:00,1,26.9,128,2,0.27,128,3,0.016,128,4,3.3,128,5,8.6,128,6,11.9,128,7,1.2,128,8,23.41,128,9,26.20,128,10,67.67,128,11,703.37,128,12,51.,128,13,26.,128,18,0.0,128,28,1.09,128,29,272.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:10:00,1,27.0,128,2,0.27,128,3,0.017,128,4,4.6,128,5,7.0,128,6,11.6,128,7,1.3,128,8,23.45,128,9,26.12,128,10,68.10,128,11,703.38,128,12,51.,128,13,27.,128,18,0.0,128,28,0.82,128,29,284.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:15:00,1,27.0,128,2,0.27,128,3,0.017,128,4,1.6,128,5,9.0,128,6,10.6,128,7,1.5,128,8,23.48,128,9,26.05,128,10,68.37,128,11,703.42,128,12,50.,128,13,27.,128,18,0.0,128,28,0.86,128,29,284.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:20:00,1,27.0,128,2,0.27,128,3,0.016,128,4,3.5,128,5,7.3,128,6,10.8,128,7,1.4,128,8,23.53,128,9,25.99,128,10,68.54,128,11,703.40,128,12,50.,128,13,27.,128,18,0.0,128,28,0.85,128,29,279.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:25:00,1,27.0,128,2,0.27,128,3,0.016,128,4,4.0,128,5,7.7,128,6,11.7,128,7,1.4,128,8,23.65,128,9,25.97,128,10,68.58,128,11,703.50,128,12,50.,128,13,27.,128,18,0.0,128,28,0.96,128,29,289.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:30:00,1,27.0,128,2,0.27,128,3,0.017,128,4,3.6,128,5,7.7,128,6,11.3,128,7,1.5,128,8,23.73,128,9,25.97,128,10,68.65,128,11,703.53,128,12,50.,128,13,27.,128,18,0.0,128,28,0.92,128,29,278.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:35:00,1,27.1,128,2,0.27,128,3,0.017,128,4,5.3,128,5,7.8,128,6,13.1,128,7,1.5,128,8,23.94,128,9,25.99,128,10,68.64,128,11,703.58,128,12,49.,128,13,27.,128,18,0.0,128,28,1.15,128,29,272.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:40:00,1,27.3,128,2,0.28,128,3,0.017,128,4,4.1,128,5,6.9,128,6,11.1,128,7,1.5,128,8,24.45,128,9,26.02,128,10,68.68,128,11,703.59,128,12,50.,128,13,27.,128,18,0.0,128,28,1.21,128,29,270.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:45:00,1,27.7,128,2,0.28,128,3,0.017,128,4,4.2,128,5,6.2,128,6,10.3,128,7,1.6,128,8,24.87,128,9,25.99,128,10,68.75,128,11,703.57,128,12,50.,128,13,27.,128,18,0.0,128,28,1.14,128,29,268.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:50:00,1,28.0,128,2,0.30,128,3,0.017,128,4,1.3,128,5,7.4,128,6,8.7,128,7,1.6,128,8,25.38,128,9,25.99,128,10,68.81,128,11,703.61,128,12,49.,128,13,27.,128,18,0.0,128,28,1.44,128,29,261.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 04:55:00,1,28.4,128,2,0.32,128,3,0.017,128,4,3.6,128,5,7.8,128,6,11.4,128,7,1.4,128,8,25.72,128,9,25.99,128,10,69.03,128,11,703.54,128,12,50.,128,13,27.,128,18,0.0,128,28,1.15,128,29,257.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:00:00,1,28.7,128,2,0.34,128,3,0.019,128,4,4.2,128,5,9.7,128,6,13.9,128,7,1.2,128,8,26.05,128,9,26.04,128,10,69.10,128,11,703.66,128,12,50.,128,13,27.,128,18,0.0,128,28,0.99,128,29,265.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:05:00,1,29.0,128,2,0.35,128,3,0.020,128,4,3.4,128,5,10.0,128,6,13.4,128,7,1.2,128,8,26.35,128,9,26.03,128,10,69.13,128,11,703.69,128,12,51.,128,13,26.,128,18,0.0,128,28,1.05,128,29,283.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:10:00,1,29.3,128,2,0.36,128,3,0.021,128,4,3.5,128,5,6.0,128,6,9.5,128,7,1.3,128,8,26.61,128,9,26.01,128,10,69.30,128,11,703.71,128,12,50.,128,13,27.,128,18,0.0,128,28,1.15,128,29,261.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:15:00,1,29.5,128,2,0.37,128,3,0.022,128,4,2.5,128,5,5.3,128,6,7.8,128,7,1.2,128,8,26.58,128,9,26.00,128,10,69.49,128,11,703.73,128,12,50.,128,13,27.,128,18,0.0,128,28,1.27,128,29,255.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:20:00,1,29.5,128,2,0.39,128,3,0.023,128,4,1.6,128,5,7.6,128,6,9.2,128,7,1.4,128,8,25.95,128,9,26.02,128,10,69.34,128,11,703.75,128,12,50.,128,13,27.,128,18,0.0,128,28,1.62,128,29,258.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:25:00,1,29.4,128,2,0.39,128,3,0.023,128,4,1.8,128,5,6.8,128,6,8.6,128,7,1.6,128,8,25.38,128,9,26.07,128,10,69.33,128,11,703.79,128,12,50.,128,13,27.,128,18,0.0,128,28,1.34,128,29,251.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:30:00,1,29.2,128,2,0.40,128,3,0.022,128,4,1.4,128,5,7.4,128,6,8.8,128,7,1.6,128,8,24.99,128,9,26.14,128,10,69.21,128,11,703.87,128,12,50.,128,13,27.,128,18,0.0,128,28,1.12,128,29,241.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:35:00,1,29.0,128,2,0.42,128,3,0.021,128,4,-0.1,128,5,8.2,128,6,8.1,128,7,1.5,128,8,24.66,128,9,26.17,128,10,68.86,128,11,703.84,128,12,50.,128,13,27.,128,18,0.0,128,28,1.61,128,29,264.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:40:00,1,28.8,128,2,0.39,128,3,0.021,128,4,3.6,128,5,8.0,128,6,11.5,128,7,1.5,128,8,24.50,128,9,26.15,128,10,68.78,128,11,703.85,128,12,50.,128,13,27.,128,18,0.0,128,28,1.38,128,29,263.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:45:00,1,28.6,128,2,0.39,128,3,0.021,128,4,1.7,128,5,5.7,128,6,7.4,128,7,1.4,128,8,24.18,128,9,26.13,128,10,68.87,128,11,703.94,128,12,51.,128,13,27.,128,18,0.0,128,28,1.19,128,29,265.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:50:00,1,28.4,128,2,0.37,128,3,0.021,128,4,6.0,128,5,7.3,128,6,13.3,128,7,1.3,128,8,24.01,128,9,26.10,128,10,68.79,128,11,703.95,128,12,51.,128,13,27.,128,18,-0.1,128,28,1.22,128,29,257.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 05:55:00,1,28.1,128,2,0.33,129,3,0.021,128,4,6.0,128,5,7.7,128,6,13.7,128,7,1.3,64,8,23.81,128,9,26.13,128,10,68.77,128,11,703.97,128,12,54.,128,13,27.,128,18,-0.1,128,28,1.26,128,29,254.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:00:00,1,28.0,128,2,0.32,128,3,0.020,128,4,3.9,128,5,8.0,128,6,11.9,128,7,1.3,64,8,23.80,128,9,26.19,128,10,68.65,128,11,703.99,128,12,62.,128,13,27.,128,18,-0.1,128,28,1.53,128,29,255.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:05:00,1,28.0,128,2,0.32,128,3,0.021,128,4,3.9,128,5,5.9,128,6,9.8,128,7,1.3,128,8,23.73,128,9,26.03,128,10,68.64,128,11,703.97,128,12,67.,128,13,40.,128,18,-0.1,128,28,1.54,128,29,247.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:10:00,1,27.9,128,2,0.31,128,3,0.021,128,4,4.1,128,5,6.0,128,6,10.1,128,7,1.4,128,8,23.58,128,9,26.04,128,10,68.80,128,11,703.94,128,12,70.,128,13,44.,128,18,0.0,128,28,1.37,128,29,266.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:15:00,1,27.7,128,2,0.30,128,3,0.021,128,4,5.1,128,5,5.5,128,6,10.6,128,7,1.5,128,8,23.46,128,9,25.98,128,10,69.09,128,11,704.04,128,12,74.,128,13,44.,128,18,-0.1,128,28,1.65,128,29,269.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:20:00,1,27.5,128,2,0.27,128,3,0.021,128,4,2.6,128,5,5.1,128,6,7.8,128,7,1.7,128,8,23.41,128,9,25.89,128,10,69.70,128,11,704.07,128,12,74.,128,13,44.,128,18,-0.1,128,28,1.61,128,29,274.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:25:00,1,27.4,128,2,0.27,128,3,0.021,128,4,1.0,128,5,6.2,128,6,7.2,128,7,1.7,128,8,23.37,128,9,25.79,128,10,70.20,128,11,704.14,128,12,79.,128,13,44.,128,18,0.0,128,28,1.58,128,29,260.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:30:00,1,27.3,128,2,0.27,128,3,0.021,128,4,2.5,128,5,6.8,128,6,9.3,128,7,1.7,128,8,23.26,128,9,25.72,128,10,70.51,128,11,704.18,128,12,89.,128,13,44.,128,18,0.0,128,28,1.83,128,29,271.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:35:00,1,27.1,128,2,0.28,128,3,0.020,128,4,2.9,128,5,5.5,128,6,8.4,128,7,1.6,128,8,23.16,128,9,25.73,128,10,70.75,128,11,704.10,128,12,93.,128,13,44.,128,18,-0.1,128,28,1.52,128,29,266.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:40:00,1,27.0,128,2,0.29,128,3,0.020,128,4,3.4,128,5,6.6,128,6,10.0,128,7,1.7,128,8,23.14,128,9,25.73,128,10,70.96,128,11,704.14,128,12,97.,128,13,44.,128,18,0.0,128,28,1.22,128,29,263.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:45:00,1,27.0,128,2,0.29,128,3,0.019,128,4,4.9,128,5,5.8,128,6,10.6,128,7,1.8,128,8,23.14,128,9,25.70,128,10,70.93,128,11,704.06,128,12,114.,128,13,44.,128,18,0.0,128,28,1.59,128,29,274.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:50:00,1,26.8,128,2,0.29,128,3,0.019,128,4,5.3,128,5,5.6,128,6,10.9,128,7,1.8,128,8,23.05,128,9,25.73,128,10,71.14,128,11,704.06,128,12,125.,128,13,44.,128,18,0.0,128,28,1.36,128,29,273.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 06:55:00,1,26.8,128,2,0.29,128,3,0.018,128,4,3.7,128,5,6.1,128,6,9.7,128,7,1.6,128,8,23.02,128,9,25.77,128,10,71.09,128,11,704.12,128,12,134.,128,13,44.,128,18,0.0,128,28,1.29,128,29,267.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 07:00:00,1,26.7,128,2,0.29,128,3,0.018,128,4,2.8,128,5,6.9,128,6,9.6,128,7,1.6,128,8,22.98,128,9,25.90,128,10,70.92,128,11,704.06,128,12,144.,128,13,44.,128,18,0.0,128,28,0.96,128,29,275.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 07:05:00,1,26.8,128,2,0.30,128,3,0.018,128,4,3.2,128,5,7.9,128,6,11.1,128,7,1.5,128,8,23.02,128,9,26.01,128,10,70.49,128,11,704.13,128,12,153.,128,13,34.,128,18,0.0,128,28,1.30,128,29,263.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 07:10:00,1,26.8,128,2,0.30,128,3,0.019,128,4,4.6,128,5,3.7,128,6,8.2,128,7,1.5,128,8,23.06,128,9,26.15,128,10,70.25,128,11,704.19,128,12,164.,128,13,33.,128,18,0.0,128,28,1.04,128,29,261.,128,33,,0,38,,0,41,,0
1H,1,2013/06/07 07:15:00,1,26.7,128,2,0.30,128,3,0.019,128,4,0.5,128,5,7.1,128,6,7.6,128,7,1.6,128,8,22.95,128,9,26.27,128,10,70.02,128,11,704.24,128,12,175.,128,13,33.,128,18,0.0,128,28,1.12,128,29,282.,128,33,,0,38,,0,41,,0
